"Order_ID","Order_Line","Sales_Date","Delivery_Date","Product_Delivery_Status","Product","Product_Feedback","Sales_Region","Quantity","Sales_Amount"
"P281886",10,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",60,"191.36"
"P282490",10,"2016-12-30","2017-2-28","On time delivery","Product2","Rework","East China",11500,"8109.03"
"P283061",10,"2016-11-15","2017-2-15","On time delivery","Product2","Quality Passed","East China",2,"401.38"
"P283087",10,"2016-11-15","2017-2-15","Late delivery","Product4","Rework","Northwest China",1,"813.40"
"P283088",10,"2016-12-30","2017-2-28","On time delivery","Product2","Quality Passed","East China",1,"738.65"
"P283143",10,"2016-12-15","2017-3-15","On time delivery","Product6","Quality Passed","Malaysia",1,"17.42"
"P283176",10,"2016-12-30","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",1,"2121.25"
"P283614",10,"2016-11-7","2017-2-7","Late delivery","Product3","Quality Passed","North China",1,"323.45"
"P283645",10,"2016-12-30","2017-2-28","On time delivery","Product4","Quality Passed","Northwest China",2,"275.71"
"P283645",20,"2016-12-30","2017-2-28","On time delivery","Product4","Quality Passed","Northwest China",2,"275.71"
"P283682",10,"2016-11-15","2017-2-15","On time delivery","Product2","Rework","East China",12,"98.65"
"P283682",30,"2016-11-15","2017-2-15","On time delivery","Product2","Rework","East China",7,"3.81"
"P283742",10,"2016-11-15","2017-2-15","On time delivery","Product2","Quality Passed","East China",2,"4.17"
"P283742",20,"2016-11-15","2017-2-15","On time delivery","Product2","Quality Passed","East China",2,"4.17"
"P284413",10,"2016-11-15","2017-2-15","On time delivery","Product2","Rejected","East China",1,"96.10"
"P284435",10,"2016-12-29","2017-2-28","On time delivery","Product4","Quality Passed","Northwest China",8,"429.65"
"P284435",20,"2016-12-29","2017-2-28","On time delivery","Product4","Quality Passed","Northwest China",1,"6.32"
"P284597",10,"2016-11-20","2017-2-20","Late delivery","Product2","Quality Passed","East China",2,"223.17"
"P284628",10,"2016-11-15","2017-2-15","Late delivery","Product6","Quality Passed","Malaysia",1,"1388.02"
"P285361",10,"2016-12-5","2017-3-5","On time delivery","Product5","Quality Passed","Thailand",6,"119.31"
"P285366",10,"2016-12-15","2017-3-15","On time delivery","Product3","Quality Passed","North China",300,"273.73"
"P285384",10,"2016-11-15","2017-2-15","Late delivery","Product5","Quality Passed","Thailand",1,"340.70"
"P285393",10,"2016-12-9","2017-3-9","On time delivery","Product2","Rejected","East China",2,"1.48"
"P286525",10,"2016-12-15","2017-3-15","On time delivery","Product4","Quality Passed","Northwest China",1,"731.74"
"P286535",10,"2016-11-15","2017-2-15","On time delivery","Product6","Quality Passed","Malaysia",1,"10.09"
"P286572",10,"2016-12-30","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",798,"1315.75"
"P286572",20,"2016-12-30","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",12,"13.27"
"P286609",10,"2016-11-15","2017-2-15","On time delivery","Product3","Rework","North China",2,"107.78"
"P287430",10,"2016-12-20","2017-3-20","On time delivery","Product2","Quality Passed","East China",1,"457.37"
"P287430",20,"2016-12-20","2017-3-20","On time delivery","Product2","Quality Passed","East China",1,"457.37"
"P287440",10,"2016-12-15","2017-3-15","On time delivery","Product2","Quality Passed","East China",1,"53.61"
"P287556",10,"2016-12-30","2017-2-28","On time delivery","Product2","Quality Passed","East China",1,"1945.87"
"P287666",10,"2016-11-15","2017-2-15","Late delivery","Product6","Quality Passed","Malaysia",2,"1208.86"
"P287684",10,"2016-11-20","2017-2-20","On time delivery","Product2","Quality Passed","East China",2,"2095.33"
"P288561",10,"2016-11-15","2017-2-15","On time delivery","Product2","Quality Passed","East China",2,"201.59"
"P289277",10,"2016-11-15","2017-2-15","On time delivery","Product6","Rejected","Malaysia",1,"75.44"
"P290202",10,"2016-12-25","2017-2-25","On time delivery","Product3","Rework","North China",1,"55.11"
"P290202",20,"2016-12-25","2017-2-25","On time delivery","Product3","Rework","North China",1,"55.11"
"P290211",10,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",1,"23.30"
"P290211",20,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",1,"169.47"
"P290256",10,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",1,"223.38"
"P290256",20,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",1,"305.68"
"P290265",10,"2016-12-8","2017-3-8","On time delivery","Product2","Rework","East China",1,"3014.56"
"P290265",20,"2016-12-8","2017-3-8","On time delivery","Product2","Rework","East China",1,"628.03"
"P290801",10,"2016-11-20","2017-2-20","Late delivery","Product3","Quality Passed","North China",2,"128.32"
"P290822",10,"2016-11-21","2017-2-21","On time delivery","Product2","Quality Passed","East China",2,"120.20"
"P290916",10,"2016-12-30","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",3,"5.23"
"P290916",20,"2016-12-30","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",3,"4.52"
"P291696",10,"2016-12-21","2017-3-21","Late delivery","Product3","Quality Passed","North China",1,"21.19"
"P291703",10,"2016-12-30","2017-2-28","On time delivery","Product6","Rejected","Malaysia",1254,"73.15"
"P291832",10,"2016-12-30","2017-2-28","On time delivery","Product5","Quality Passed","Thailand",1,"154.49"
"P292669",10,"2016-12-30","2017-2-28","On time delivery","Product2","Quality Passed","East China",1,"890.61"
"P293768",10,"2016-12-30","2017-2-28","On time delivery","Product2","Quality Passed","East China",1,"294.87"
"P296487",10,"2016-11-1","2017-2-1","Late delivery","Product6","Quality Passed","Malaysia",1,"2178.60"
"P296511",10,"2016-12-29","2017-2-28","On time delivery","Product6","Quality Passed","Malaysia",1,"22.97"
"P297500",10,"2016-12-9","2017-3-9","On time delivery","Product3","Quality Passed","North China",1,"533.97"
"P297641",10,"2016-12-15","2017-3-15","On time delivery","Product6","Quality Passed","Malaysia",1,"44.59"
"P299789",10,"2016-12-14","2017-3-14","On time delivery","Product2","Quality Passed","East China",1,"26.05"
"P299791",10,"2016-12-9","2017-3-9","On time delivery","Product2","Quality Passed","East China",3,"297.44"
"P299901",10,"2016-12-15","2017-3-15","On time delivery","Product6","Quality Passed","Malaysia",2,"200.41"
"P302956",10,"2016-12-22","2017-3-22","On time delivery","Product2","Rejected","East China",20,"79.44"
"P303801",10,"2016-12-15","2017-3-15","On time delivery","Product2","Quality Passed","East China",1,"194.08"
"P307276",10,"2016-12-22","2017-3-22","On time delivery","Product6","Quality Passed","Malaysia",1,"32.18"
"P314165",10,"2016-12-20","2017-3-20","On time delivery","Product2","Quality Passed","East China",1,"1720.92"
